"ActionRequiredByDateTime","Attachments","AttachmentsArchive","Body","Category","Details","EndDateTime","HasAttachments","Id","IsMajorChange","LastModifiedDateTime","Services","Severity","StartDateTime","Tags","Title","ViewPoint","AdditionalProperties"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/29/2024 7:00:00 AM","False","MC705348","False","2/21/2024 9:01:40 PM","System.String[]","normal","1/9/2024 11:44:30 PM","System.String[]","(Updated) Microsoft Viva: Viva Goals - Enhanced goal sharing experience","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/3/2024 7:00:00 AM","False","MC717970","False","2/20/2024 11:53:20 PM","System.String[]","normal","2/20/2024 11:52:51 PM","System.String[]","Microsoft Teams: Personalize group chats with avatars","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/31/2024 7:00:00 AM","False","MC717967","False","2/20/2024 11:50:34 PM","System.String[]","normal","2/20/2024 11:50:06 PM","System.String[]","Microsoft Outlook: To Do in Microsoft Outlook for Mac","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","7/31/2024 7:00:00 AM","False","MC717966","False","2/20/2024 11:49:50 PM","System.String[]","normal","2/20/2024 11:49:23 PM","System.String[]","Microsoft 365 Suite: The new Microsoft Purview portal entering general availability","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/30/2024 7:00:00 AM","False","MC717964","False","2/20/2024 11:47:50 PM","System.String[]","normal","2/20/2024 11:47:41 PM","System.String[]","Export functionality for External Domain Activity report in Microsoft Teams Admin Center","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/6/2024 7:00:00 AM","False","MC694645","False","2/19/2024 9:12:35 PM","System.String[]","normal","12/1/2023 12:54:42 AM","System.String[]","(Updated) Additional capabilities for Microsoft 365 users in Microsoft Project for the web","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/28/2024 7:00:00 AM","False","MC700643","False","2/19/2024 9:09:54 PM","System.String[]","normal","12/21/2023 8:20:45 AM","System.String[]","eDiscovery Premium-Enhancements to eDiscovery experience for Microsoft Forms content","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/27/2024 7:00:00 AM","False","MC690185","False","2/19/2024 9:05:27 PM","System.String[]","normal","11/16/2023 12:04:41 AM","System.String[]","(Updated) Prepare for device-bound passkeys in Microsoft Entra ID (changes to FIDO2 and Windows Hello for Business)","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/30/2024 7:00:00 AM","False","MC709659","False","2/19/2024 9:02:51 PM","System.String[]","normal","1/24/2024 12:44:33 AM","System.String[]","Microsoft Purview | Information Protection: Sensitivity labels to discover private teams and protect shared channels","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/3/2024 7:00:00 AM","False","MC704955","False","2/19/2024 8:58:19 PM","System.String[]","normal","1/8/2024 11:46:04 PM","System.String[]","(Updated) Now get Real Time Calendar Notifications in Teams","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/3/2025 8:00:00 AM","False","MC424414","True","2/19/2024 8:53:14 PM","System.String[]","normal","9/1/2022 11:53:05 PM","System.String[]","(Updated) Non-Native and Hybrid Yammer Networks are being upgraded","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/29/2024 7:00:00 AM","False","MC716667","False","2/16/2024 11:53:43 PM","System.String[]","normal","2/16/2024 11:52:34 PM","System.String[]","Microsoft Clipchamp now has automatic captions","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/31/2024 7:00:00 AM","False","MC716666","False","2/16/2024 11:52:01 PM","System.String[]","normal","2/16/2024 11:51:49 PM","System.String[]","Improving licensing checks for secondary accounts in the new Outlook for Windows","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","8/5/2024 7:00:00 AM","False","MC716665","False","2/16/2024 11:51:27 PM","System.String[]","normal","2/16/2024 11:50:51 PM","System.String[]","Microsoft Exchange admin center: new troubleshooting option","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","8/31/2024 7:00:00 AM","False","MC716664","False","2/16/2024 11:50:33 PM","System.String[]","normal","2/16/2024 11:48:41 PM","System.String[]","Microsoft Teams | Task publishing: Schedule recurring lists and several top requests","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/1/2024 8:00:00 AM","False","MC668802","True","2/16/2024 11:23:45 PM","System.String[]","normal","8/18/2023 9:43:11 PM","System.String[]","(Updated) Reuse Files in Word to be retired","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","9/6/2024 7:00:00 AM","False","MC711018","False","2/16/2024 11:20:42 PM","System.String[]","normal","1/29/2024 11:51:50 PM","System.String[]","(Updated) Microsoft Exchange Online: Support for inbound SMTP DANE with DNSSEC","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","8/12/2024 7:00:00 AM","False","MC561700","False","2/16/2024 11:12:17 PM","System.String[]","normal","5/26/2023 9:28:53 PM","System.String[]","(Updated) Microsoft Teams: App Suggestions by Task in In-Context Stores","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/1/2024 8:00:00 AM","False","MC683658","False","2/16/2024 11:04:52 PM","System.String[]","normal","10/23/2023 10:11:17 PM","System.String[]","(Updated) Advanced customization & preview for end-user email notification in Microsoft Purview DLP","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/1/2024 7:00:00 AM","False","MC706173","False","2/16/2024 11:02:01 PM","System.String[]","normal","1/12/2024 2:43:02 AM","System.String[]","(Updated) Invite people you choose in the Share control in Microsoft 365 apps","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/1/2024 8:00:00 AM","False","MC698126","False","2/16/2024 10:59:18 PM","System.String[]","normal","12/14/2023 4:14:21 AM","System.String[]","(Updated) “Open Microsoft 365” button in Outlook Preview","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/3/2024 7:00:00 AM","False","MC688109","False","2/16/2024 10:58:02 PM","System.String[]","normal","11/8/2023 12:21:07 AM","System.String[]","(Updated) Co-organizer experience updates in Teams Webinars and Townhalls","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/3/2024 7:00:00 AM","False","MC715431","False","2/16/2024 10:54:40 PM","System.String[]","normal","2/13/2024 1:32:49 AM","System.String[]","Microsoft Teams: Limit Presenter Role Permissions","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/29/2024 7:00:00 AM","False","MC709269","False","2/16/2024 10:47:57 PM","System.String[]","normal","1/23/2024 12:43:50 AM","System.String[]","(Updated) Changes in file open behavior in classic Teams.","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/8/2024 8:00:00 AM","False","MC669735","False","2/16/2024 10:41:37 PM","System.String[]","normal","8/22/2023 10:53:28 PM","System.String[]","(Updated) Rosters in Microsoft Planner Supporting Container Sensitivity Labels","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/24/2024 7:00:00 AM","False","MC690606","False","2/16/2024 10:36:58 PM","System.String[]","normal","11/17/2023 12:31:11 AM","System.String[]","(Updated) Stream video recordings in Outlook","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/24/2024 7:00:00 AM","False","MC692026","False","2/16/2024 10:34:59 PM","System.String[]","normal","11/20/2023 11:41:13 PM","System.String[]","(Updated) Stream videos can now be watched inline in Outlook","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/1/2024 8:00:00 AM","False","MC684869","False","2/16/2024 10:33:15 PM","System.String[]","normal","10/27/2023 9:40:36 PM","System.String[]","(Updated) Microsoft Teams: Automatically view up to 9 videos (3x3) in Teams meetings in Chrome and Edge","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/29/2024 8:00:00 AM","False","MC675503","False","2/16/2024 10:29:18 PM","System.String[]","normal","9/16/2023 12:29:25 AM","System.String[]","(Updated) Meeting Protection Support for Teams Rooms on Android","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/29/2024 7:00:00 AM","False","MC687848","False","2/16/2024 10:14:54 PM","System.String[]","normal","11/7/2023 12:48:00 AM","System.String[]","(Updated) Microsoft Teams: Improved View Switcher for Teams Rooms on Android","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/27/2024 7:00:00 AM","False","MC704194","True","2/16/2024 10:13:01 PM","System.String[]","normal","1/5/2024 10:38:29 PM","System.String[]","(Updated) Microsoft Teams: Join Teams work meetings from Microsoft Teams (free) and vice versa","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/15/2024 7:00:00 AM","False","MC709266","False","2/16/2024 10:08:27 PM","System.String[]","normal","1/23/2024 12:42:07 AM","System.String[]","(Updated) Walkie Talkie: Generic Headset Support on Android","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/1/2024 8:00:00 AM","False","MC499441","False","2/16/2024 9:26:04 PM","System.String[]","normal","1/20/2023 6:29:28 AM","System.String[]","(Updated) The Room Remote feature for desktop","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/31/2024 7:00:00 AM","False","MC688930","False","2/16/2024 9:24:29 PM","System.String[]","normal","11/11/2023 12:00:14 AM","System.String[]","(Updated) Teams admin center: App centric management and changes to app permission policies","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/1/2024 8:00:00 AM","False","MC680963","False","2/16/2024 9:19:31 PM","System.String[]","normal","10/12/2023 11:20:36 PM","System.String[]","(Updated) Bring-Your-Own-Device IT Admin Experience in Teams Pro Management Portal","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/7/2024 7:00:00 AM","False","MC698124","False","2/16/2024 9:16:51 PM","System.String[]","normal","12/14/2023 4:13:36 AM","System.String[]","(Updated) Microsoft Teams: Discover Feed in Channels","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/5/2024 7:00:00 AM","False","MC716390","False","2/16/2024 2:10:17 AM","System.String[]","normal","2/16/2024 2:09:06 AM","System.String[]","Moving admin center controls for Microsoft Search in Bing and Copilot for Microsoft 365 in Bing, Edge, and Windows","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/3/2024 7:00:00 AM","False","MC716388","False","2/16/2024 2:07:44 AM","System.String[]","normal","2/16/2024 2:07:18 AM","System.String[]","Microsoft Defender XDR: Offboarding scripts now expire in 3 days","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","8/6/2024 7:00:00 AM","False","MC716386","False","2/16/2024 2:05:23 AM","System.String[]","normal","2/16/2024 2:04:12 AM","System.String[]","Microsoft Viva Connections: Scoped search in New Teams","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","11/30/2026 8:00:00 AM","False","MC716267","True","2/15/2024 5:12:45 PM","System.String[]","normal","2/15/2024 5:12:22 PM","System.String[]","Microsoft Publisher will no longer be supported after October 2026","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/15/2024 7:00:00 AM","False","MC716008","False","2/14/2024 11:46:30 PM","System.String[]","normal","2/14/2024 11:46:05 PM","System.String[]","Microsoft Teams: Updated labels for external participants in meetings","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/7/2024 7:00:00 AM","False","MC716007","False","2/14/2024 11:45:47 PM","System.String[]","normal","2/14/2024 11:45:30 PM","System.String[]","Microsoft Teams: Upgrades to importing a schedule in the Shifts app","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/10/2024 7:00:00 AM","False","MC716006","False","2/14/2024 11:45:02 PM","System.String[]","normal","2/14/2024 11:44:32 PM","System.String[]","Microsoft Lists: New forms experience","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","7/31/2024 7:00:00 AM","False","MC716005","False","2/14/2024 11:44:16 PM","System.String[]","normal","2/14/2024 11:42:28 PM","System.String[]","Microsoft Purview | Insider Risk Management: Public preview of multicloud support","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","3/14/2024 5:29:06 PM","False","MC715865","False","2/14/2024 5:34:24 PM","System.String[]","normal","2/14/2024 5:29:06 PM","System.String[]","Microsoft 365 admin center: Improved view of service health issue details","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/6/2024 7:00:00 AM","False","MC715701","False","2/14/2024 1:21:57 AM","System.String[]","normal","2/14/2024 1:21:16 AM","System.String[]","Message center experience updates","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","8/29/2024 7:00:00 AM","False","MC715700","False","2/14/2024 1:20:22 AM","System.String[]","normal","2/14/2024 1:20:03 AM","System.String[]","Answers in Viva content in Microsoft Search","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/1/2024 7:00:00 AM","False","MC715699","False","2/14/2024 1:19:48 AM","System.String[]","normal","2/14/2024 1:19:33 AM","System.String[]","Microsoft Teams: Teams Phone Mobile support for group chats and meeting nudges","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/14/2024 7:00:00 AM","False","MC715698","False","2/14/2024 1:19:08 AM","System.String[]","normal","2/14/2024 1:14:57 AM","System.String[]","Microsoft Stream Web app: Downloading fixed in View mode","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","4/5/2024 7:00:00 AM","False","MC715695","False","2/14/2024 1:12:58 AM","System.String[]","normal","2/14/2024 1:12:35 AM","System.String[]","Optimize for Video setting for screensharing","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/14/2024 7:00:00 AM","False","MC715694","False","2/14/2024 1:12:14 AM","System.String[]","normal","2/14/2024 1:09:17 AM","System.String[]","Microsoft SharePoint: Manage SharePoint Embedded containers through the SharePoint admin center","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/27/2024 7:00:00 AM","False","MC715693","False","2/14/2024 1:09:02 AM","System.String[]","normal","2/14/2024 1:08:40 AM","System.String[]","Microsoft Teams: Chat for organizers and presenters in Town Hall","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
,,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","stayInformed","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","5/16/2024 7:00:00 AM","False","MC715691","False","2/14/2024 1:08:25 AM","System.String[]","normal","2/14/2024 1:08:07 AM","System.String[]","Microsoft Viva Admin center: New capabilities for added flexibility and to manage adoption","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
"4/30/2024 7:00:00 AM",,,"Microsoft.Graph.PowerShell.Models.MicrosoftGraphItemBody","planForChange","Microsoft.Graph.PowerShell.Models.IMicrosoftGraphKeyValuePair[]","6/3/2024 7:00:00 AM","False","MC715688","True","2/14/2024 1:07:02 AM","System.String[]","normal","2/14/2024 1:06:30 AM","System.String[]","Privileged Access Management (PAM) for Microsoft Graph Data Connect (MGDC) will be retired on April 30, 2024","Microsoft.Graph.PowerShell.Models.MicrosoftGraphServiceUpdateMessageViewpoint","System.Collections.Generic.Dictionary`2[System.String,System.Object]"
